id,rating,joke_id,Joke,id,joke_rater_id
43796,4,638,462
43797,2,506,462
43798,4,590,462
43799,1,584,462
43800,4,565,462
43801,1,562,462
43802,2,570,462
43803,2,519,462
43804,1,534,462
43805,1,652,462
43806,2,655,462
43807,1,554,462
43808,1,636,462
43809,1,547,462
43810,4,645,462
43811,4,613,462
43812,4,664,462
43813,2,615,462
43815,2,648,462
43816,1,614,462
43817,3,559,462
43818,3,609,462
43819,3,521,462
43820,3,525,462
43821,1,585,462
43822,4,667,462
43823,1,658,462
43824,2,567,462
43825,4,538,462
43826,4,514,462
43827,2,624,462
43828,3,643,462
43829,3,639,462
43830,1,626,462
43831,4,542,462
43832,1,548,462
43833,2,637,462
43834,1,558,462
43835,3,528,462
43836,3,581,462
43837,4,507,462
43838,1,663,462
43839,4,600,462
43840,2,595,462
43841,2,513,462
43842,3,606,462
43843,5,619,462
43844,1,617,462
43845,4,515,462
43846,1,532,462
43847,2,625,462
43848,3,622,462
43849,1,640,462
43850,3,653,462
43851,2,541,462
43852,2,602,462
43853,1,612,462
43854,2,546,462
43855,1,582,462
43856,1,623,462
43857,4,539,462
43858,3,566,462
43859,5,597,462
43860,1,616,462
43861,4,599,462
43862,2,540,462
43863,1,509,462
43864,1,642,462
43865,3,629,462
43866,3,563,462
43867,4,569,462
43868,5,529,462
43869,2,568,462
43870,3,661,462
43871,2,628,462
43872,4,520,462
43873,4,511,462
43874,1,580,462
43875,4,646,462
43876,4,526,462
43877,3,654,462
43878,3,578,462
43879,3,634,462
43880,3,572,462
43881,5,665,462
43882,1,543,462
43883,4,564,462
43884,2,522,462
43885,4,523,462
43886,5,586,462
43887,2,516,462
43888,3,579,462
43889,1,518,462
43890,3,561,462
43891,1,651,462
43892,3,512,462
43893,4,633,462
43894,5,536,462
43895,4,555,462
43896,4,604,462
43897,3,553,462
43898,1,631,462
43899,2,583,462
43900,4,508,462
43901,3,517,462
43902,1,571,462
43904,2,611,462
43905,2,577,462
43906,1,593,462
43907,1,550,462
43908,5,551,462
43909,3,524,462
43910,3,544,462
43911,3,610,462
43912,3,574,462
43913,4,635,462
43914,3,647,462
43915,3,594,462
43916,2,576,462
43917,5,608,462
43918,2,527,547
43919,1,592,547
43920,4,552,547
43921,4,588,547
43922,1,589,547
43923,4,618,547
43924,2,598,547
43925,4,650,547
43926,4,601,547
43927,3,537,547
43928,3,531,547
43929,5,641,547
43930,3,530,547
43931,5,649,547
43932,4,545,547
43933,4,560,547
43934,3,533,547
43935,4,605,547
43936,3,627,547
43937,3,505,547
43938,3,587,547
43939,3,644,547
43940,4,535,547
43941,1,659,547
43942,3,573,547
43943,4,591,547
43944,2,620,547
43945,2,660,547
43946,4,666,547
43947,2,549,547
43948,3,621,547
43949,5,638,547
43950,4,506,547
43951,1,590,547
43952,2,584,547
43953,2,565,547
43954,4,562,547
43955,4,570,547
43956,5,519,547
43957,2,534,547
43958,3,652,547
43959,2,655,547
43960,4,554,547
43961,1,636,547
43962,1,547,547
43963,3,645,547
43964,3,613,547
43965,4,664,547
43966,4,615,547
43968,1,648,547
43969,1,614,547
43970,2,559,547
43971,3,609,547
43972,4,521,547
43973,3,525,547
43974,4,585,547
43975,4,667,547
43976,5,658,547
43977,3,567,547
43978,4,538,547
43979,4,514,547
43980,1,624,547
43981,3,643,547
43982,4,639,547
43983,1,626,547
43984,4,542,547
43985,1,548,547
43986,3,637,547
43987,2,558,547
43988,3,528,547
43989,2,581,547
43990,3,507,547
43991,4,663,547
43992,4,600,547
43993,2,595,547
43994,4,513,547
43995,4,606,547
43996,3,619,547
43997,3,617,547
43998,5,515,547
43999,5,532,547
44000,2,625,547
44001,4,622,547
44002,4,640,547
44003,4,653,547
44004,4,541,547
44005,4,602,547
44006,2,612,547
44007,1,546,547
44008,1,582,547
44009,4,623,547
44010,3,539,547
44011,4,566,547
44012,4,597,547
44013,4,599,547
44014,1,540,547
44015,1,509,547
44016,3,642,547
44017,5,629,547
44018,3,563,547
44019,2,569,547
44020,3,529,547
44021,3,568,547
44022,3,661,547
44023,3,628,547
44024,4,520,547
44025,4,511,547
44026,4,580,547
44027,3,646,547
44028,3,526,547
44029,4,654,547
44030,4,578,547
44031,3,634,547
44032,3,572,547
44033,3,665,547
44034,4,543,547
44035,4,564,547
44036,3,522,547
44037,4,523,547
44038,5,586,547
44039,4,516,547
44040,4,579,547
44041,3,518,547
44042,3,561,547
44043,3,651,547
44044,4,512,547
44045,3,633,547
44046,3,536,547
44047,3,555,547
44048,4,604,547
44049,4,553,547
44050,5,631,547
44051,3,583,547
44052,4,508,547
44053,4,517,547
44054,2,571,547
44056,4,611,547
44057,4,577,547
44058,4,593,547
44059,2,550,547
44060,2,551,547
44061,3,524,547
44062,5,544,547
44063,5,610,547
44064,4,574,547
44065,4,635,547
44066,2,647,547
44067,2,594,547
44068,4,576,547
44069,3,608,547
44070,1,527,506
44071,5,592,506
44072,5,552,506
44073,4,588,506
44074,1,589,506
44075,1,618,506
44076,1,598,506
44077,3,650,506
44078,1,601,506
44079,1,537,506
44080,1,531,506
44081,1,641,506
44082,1,530,506
44083,5,649,506
44084,1,545,506
44085,2,560,506
44086,3,533,506
44087,2,605,506
44088,3,556,506
44089,1,627,506
44090,3,505,506
44091,3,587,506
44092,1,644,506
44093,4,535,506
44094,1,659,506
44095,1,573,506
44096,2,591,506
44097,1,620,506
44098,1,660,506
44099,5,666,506
44100,2,549,506
44101,5,621,506
44102,5,638,506
44103,4,506,506
44104,1,590,506
44105,1,584,506
44106,3,565,506
44107,2,562,506
44108,2,570,506
44109,1,519,506
44110,3,534,506
44111,1,652,506
44112,1,655,506
44113,1,554,506
44114,1,636,506
44115,1,547,506
44116,1,645,506
44117,3,613,506
44118,4,664,506
44119,5,615,506
44121,4,648,506
44122,4,614,506
44123,1,559,506
44124,1,609,506
44125,5,521,506
44126,4,525,506
44127,1,585,506
44128,3,667,506
44129,5,658,506
44130,1,567,506
44131,5,538,506
44132,5,514,506
44133,1,624,506
44134,4,643,506
44135,5,639,506
44136,1,626,506
44137,1,542,506
44138,1,548,506
44139,4,637,506
44140,1,558,506
44141,1,528,506
44142,5,581,506
44143,1,507,506
44144,5,663,506
44145,1,600,506
44146,1,595,506
44147,1,513,506
44148,4,606,506
44149,1,619,506
44150,5,617,506
44151,1,515,506
44152,5,532,506
44153,1,625,506
44154,5,622,506
44155,1,640,506
44156,4,653,506
44157,4,541,506
44158,1,602,506
44159,1,612,506
44160,1,546,506
44161,2,582,506
44162,5,623,506
44163,1,539,506
44164,3,566,506
44165,1,597,506
44166,5,616,506
44167,1,599,506
44168,1,540,506
44169,1,509,506
44170,1,642,506
44171,1,629,506
44172,1,563,506
44173,5,569,506
44174,1,529,506
44175,1,568,506
44176,5,661,506
44177,4,628,506
44178,5,520,506
44179,2,511,506
44180,4,580,506
44181,1,646,506
44182,4,526,506
44183,1,654,506
44184,1,578,506
44185,4,634,506
44186,1,572,506
44187,1,665,506
44188,2,543,506
44189,1,564,506
44190,4,522,506
44191,3,523,506
44192,1,586,506
44193,1,516,506
44194,1,579,506
44195,2,518,506
44196,1,561,506
44197,1,651,506
44198,3,512,506
44199,5,633,506
44200,4,536,506
44201,2,555,506
44202,1,604,506
44203,1,553,506
44204,3,631,506
44205,1,583,506
44206,3,508,506
44207,1,517,506
44208,5,571,506
44210,4,611,506
44211,5,577,506
44212,1,593,506
44213,1,550,506
44214,1,551,506
44215,1,524,506
44216,2,544,506
44217,3,610,506
44218,5,574,506
44219,1,635,506
44220,1,647,506
44221,1,594,506
44222,5,576,506
44223,2,608,506
44224,3,527,552
44225,1,592,552
44226,5,552,552
44227,3,588,552
44228,1,589,552
44229,1,618,552
44230,1,598,552
44231,1,650,552
44232,1,601,552
44233,1,537,552
44234,1,531,552
44235,5,641,552
44236,3,530,552
44237,5,649,552
44238,2,545,552
44239,1,560,552
44240,5,533,552
44241,5,605,552
44242,4,556,552
44243,5,627,552
44244,1,505,552
44245,1,587,552
44246,1,644,552
44247,4,535,552
44248,3,659,552
44249,2,573,552
44250,2,591,552
44251,1,620,552
44252,1,660,552
44253,3,666,552
44254,3,549,552
44255,4,621,552
44256,3,638,552
44257,5,506,552
44258,1,590,552
44259,2,584,552
44260,2,565,552
44261,1,562,552
44262,5,570,552
44263,5,519,552
44264,1,534,552
44265,3,652,552
44266,4,655,552
44267,1,554,552
44268,5,636,552
44269,4,547,552
44270,3,645,552
44271,2,613,552
44272,5,664,552
44273,1,615,552
44275,4,648,552
44276,1,614,552
44277,2,559,552
44278,2,609,552
44279,5,521,552
44280,1,525,552
44281,1,585,552
44282,2,667,552
44283,4,658,552
44284,1,567,552
44285,4,538,552
44286,4,514,552
44287,5,624,552
44288,3,643,552
44289,5,639,552
44290,2,626,552
44291,1,542,552
44292,1,548,552
44293,3,637,552
44294,2,558,552
44295,4,528,552
44296,2,581,552
44297,4,507,552
44298,5,663,552
44299,2,600,552
44300,1,595,552
44301,2,513,552
44302,5,606,552
44303,4,619,552
44304,5,617,552
44305,4,515,552
44306,5,532,552
44307,2,625,552
44308,2,622,552
44309,4,640,552
44310,1,653,552
44311,4,541,552
44312,5,602,552
44313,1,612,552
44314,2,546,552
44315,1,582,552
44316,5,623,552
44317,5,539,552
44318,2,566,552
44319,4,597,552
44320,1,616,552
44321,2,599,552
44322,1,540,552
44323,2,509,552
44324,1,642,552
44325,1,629,552
44326,2,563,552
44327,2,569,552
44328,4,529,552
44329,2,568,552
44330,4,661,552
44331,2,628,552
44332,1,520,552
44333,4,511,552
44334,5,580,552
44335,2,646,552
44336,1,526,552
44337,2,654,552
44338,4,578,552
44339,3,634,552
44340,4,572,552
44341,1,665,552
44342,3,543,552
44343,1,564,552
44344,1,522,552
44345,5,523,552
44346,5,586,552
44347,2,516,552
44348,2,579,552
44349,4,518,552
44350,4,561,552
44351,4,651,552
44352,4,512,552
44353,2,633,552
44354,4,536,552
44355,4,555,552
44356,3,604,552
44357,4,553,552
44358,4,631,552
44359,1,583,552
44360,3,508,552
44361,1,517,552
44362,2,571,552
44364,2,611,552
44365,1,577,552
44366,3,593,552
44367,1,550,552
44368,1,551,552
44369,5,524,552
44370,5,544,552
44371,4,610,552
44372,4,574,552
44373,1,635,552
44374,1,647,552
44375,1,594,552
44376,1,576,552
44377,1,608,552
44378,2,527,474
44379,1,592,474
44380,3,552,474
44381,3,588,474
44382,3,589,474
44383,4,618,474
44384,3,598,474
44385,4,650,474
44386,2,601,474
44387,1,537,474
44388,3,531,474
44389,3,641,474
44390,3,530,474
44391,2,649,474
44392,3,545,474
44393,3,560,474
44394,1,533,474
44395,2,605,474
44396,3,556,474
44397,1,627,474
44398,1,505,474
44399,4,587,474
44400,1,644,474
44401,3,535,474
44402,3,659,474
44403,2,573,474
44404,2,591,474
44405,1,620,474
44406,3,660,474
44407,2,666,474
44408,2,549,474
44409,3,621,474
44410,3,638,474
44411,4,506,474
44412,3,590,474
44413,3,584,474
44414,3,565,474
44415,2,562,474
44416,3,570,474
44417,3,519,474
44418,1,534,474
44419,1,652,474
44420,2,655,474
44421,4,554,474
44422,1,636,474
44423,4,547,474
44424,3,645,474
44425,3,613,474
44426,3,664,474
44427,2,615,474
44429,3,648,474
44430,3,614,474
44431,2,559,474
44432,3,609,474
44433,3,521,474
44434,2,525,474
44435,1,585,474
44436,3,667,474
44437,3,658,474
44438,2,567,474
44439,3,538,474
44440,3,514,474
44441,3,624,474
44442,1,643,474
44443,1,639,474
44444,1,626,474
44445,1,542,474
44446,2,548,474
44447,3,637,474
44448,3,558,474
44449,1,528,474
44450,1,581,474
44451,2,507,474
44452,2,600,474
44453,3,595,474
44454,3,513,474
44455,4,606,474
44456,1,619,474
44457,3,617,474
44458,3,515,474
44459,5,532,474
44460,3,625,474
44461,2,622,474
44462,1,640,474
44463,3,653,474
44464,3,541,474
44465,3,602,474
44466,3,612,474
44467,3,546,474
44468,3,623,474
44469,1,539,474
44470,3,566,474
44471,3,597,474
44472,1,599,474
44473,1,540,474
44474,2,509,474
44475,1,642,474
44476,3,629,474
44477,2,563,474
44478,2,569,474
44479,4,529,474
44480,2,568,474
44481,4,661,474
44482,3,628,474
44483,4,520,474
44484,3,511,474
44485,3,580,474
44486,4,646,474
44487,2,526,474
44488,3,654,474
44489,3,578,474
44490,3,634,474
44491,3,572,474
44492,2,665,474
44493,3,543,474
44494,3,564,474
44495,1,522,474
44496,2,523,474
44497,2,586,474
44498,2,516,474
44499,2,579,474
44500,3,518,474
44501,2,561,474
44502,3,651,474
44503,3,512,474
44504,3,633,474
44505,3,536,474
44506,2,555,474
44507,2,604,474
44508,2,553,474
44509,4,631,474
44510,3,583,474
44511,3,508,474
44512,3,517,474
44513,1,571,474
44515,3,611,474
44516,3,577,474
44517,2,593,474
44518,3,550,474
44519,4,551,474
44520,1,524,474
44521,3,544,474
44522,4,610,474
44523,3,574,474
44524,1,635,474
44525,2,647,474
44526,3,594,474
44527,3,576,474
44528,3,608,474
44529,3,527,508
44530,4,592,508
44531,4,552,508
44532,3,588,508
44533,3,589,508
44534,3,618,508
44535,4,598,508
44536,3,650,508
44537,3,601,508
44538,3,537,508
44539,3,531,508
44540,2,641,508
44541,3,530,508
44542,3,649,508
44543,3,545,508
44544,1,560,508
44545,4,533,508
44546,3,605,508
44547,3,556,508
44548,3,627,508
44549,3,505,508
44550,3,587,508
44551,4,644,508
44552,3,535,508
44553,3,659,508
44554,5,573,508
44555,3,591,508
44556,3,620,508
44557,3,660,508
44558,3,666,508
44559,3,549,508
44560,3,621,508
44561,5,638,508
44562,3,506,508
44563,4,590,508
44564,3,584,508
44565,5,565,508
44566,1,562,508
44567,4,570,508
44568,3,519,508
44569,3,534,508
44570,3,652,508
44571,1,655,508
44572,3,554,508
44573,1,636,508
44574,3,547,508
44575,3,645,508
44576,4,613,508
44577,4,664,508
44578,3,615,508
44580,3,648,508
44581,3,614,508
44582,3,559,508
44583,4,609,508
44584,3,521,508
44585,3,525,508
44586,3,585,508
44587,3,667,508
44588,3,658,508
44589,3,567,508
44590,4,538,508
44591,3,514,508
44592,3,624,508
44593,3,643,508
44594,3,639,508
44595,4,626,508
44596,5,542,508
44597,1,548,508
44598,3,637,508
44599,3,558,508
44600,3,528,508
44601,1,581,508
44602,3,507,508
44603,3,663,508
44604,3,600,508
44605,4,595,508
44606,3,513,508
44607,4,606,508
44608,4,619,508
44609,5,617,508
44610,4,515,508
44611,4,532,508
44612,3,625,508
44613,4,622,508
44614,4,640,508
44615,3,653,508
44616,4,541,508
44617,4,602,508
44618,1,612,508
44619,3,546,508
44620,3,582,508
44621,3,623,508
44622,3,539,508
44623,3,566,508
44624,4,597,508
44625,4,616,508
44626,3,599,508
44627,4,540,508
44628,3,509,508
44629,3,642,508
44630,3,629,508
44631,3,563,508
44632,3,569,508
44633,3,529,508
44634,3,568,508
44635,4,661,508
44636,3,628,508
44637,3,520,508
44638,2,511,508
44639,3,580,508
44640,3,646,508
44641,3,526,508
44642,3,654,508
44643,3,578,508
44644,3,634,508
44645,4,572,508
44646,4,665,508
44647,3,543,508
44648,1,564,508
44649,4,522,508
44650,3,523,508
44651,5,586,508
44652,3,516,508
44653,3,579,508
44654,3,518,508
44655,3,561,508
44656,3,651,508
44657,4,512,508
44658,4,633,508
44659,3,536,508
44660,4,555,508
44661,4,604,508
44662,3,553,508
44663,3,631,508
44664,4,583,508
44665,3,508,508
44666,4,517,508
44667,1,571,508
44669,3,611,508
44670,3,577,508
44671,3,593,508
44672,2,550,508
44673,4,551,508
44674,3,524,508
44675,3,544,508
44676,3,610,508
44677,3,574,508
44678,3,635,508
44679,3,647,508
44680,3,594,508
44681,3,576,508
44682,3,608,508
44683,1,527,458
44684,4,592,458
44685,3,552,458
44686,3,588,458
44687,1,589,458
44688,1,618,458
44689,2,598,458
44690,2,650,458
44691,1,601,458
44692,2,537,458
44693,1,531,458
44694,2,641,458
44695,1,530,458
44696,3,649,458
44697,2,545,458
44698,2,560,458
44699,1,533,458
44700,4,605,458
44701,3,556,458
44702,1,627,458
44703,2,505,458
44704,3,587,458
44705,2,644,458
44706,1,535,458
44707,1,659,458
44708,2,573,458
44709,1,591,458
44710,2,620,458
44711,3,660,458
44712,1,666,458
44713,1,549,458
44714,1,621,458
44715,1,638,458
44716,2,506,458
44717,2,590,458
44718,2,584,458
44719,3,565,458
44720,1,562,458
44721,2,570,458
44722,3,519,458
44723,1,534,458
44724,2,652,458
44725,1,655,458
44726,3,554,458
44727,1,636,458
44728,1,547,458
44729,1,645,458
44730,2,613,458
44731,2,664,458
44732,2,615,458
44734,4,648,458
44735,2,614,458
44736,3,559,458
44737,2,609,458
44738,1,521,458
44739,2,525,458
44740,1,585,458
44741,1,667,458
44742,4,658,458
44743,3,567,458
44744,5,538,458
44745,3,514,458
44746,1,624,458
44747,1,643,458
44748,3,639,458
44749,2,626,458
44750,3,542,458
44751,1,548,458
44752,2,637,458
44753,1,558,458
44754,1,528,458
44755,2,581,458
44756,2,507,458
44757,3,663,458
44758,2,600,458
44759,2,595,458
44760,2,513,458
44761,2,606,458
44762,3,619,458
44763,2,617,458
44764,4,515,458
44765,3,532,458
44766,2,625,458
44767,3,622,458
44768,1,640,458
44769,1,653,458
44770,1,541,458
44771,1,602,458
44772,2,612,458
44773,1,546,458
44774,1,582,458
44775,3,623,458
44776,2,539,458
44777,1,566,458
44778,1,597,458
44779,1,616,458
44780,2,599,458
44781,1,540,458
44782,1,509,458
44783,1,642,458
44784,4,629,458
44785,2,563,458
44786,1,569,458
44787,1,529,458
44788,2,568,458
44789,1,661,458
44790,1,628,458
44791,5,520,458
44792,2,511,458
44793,1,580,458
44794,1,646,458
44795,2,526,458
44796,2,654,458
44797,4,578,458
44798,2,634,458
44799,2,572,458
44800,1,665,458
44801,2,543,458
44802,1,564,458
44803,1,522,458
44804,3,523,458
44805,1,586,458
44806,3,516,458
44807,2,579,458
44808,1,518,458
44809,2,561,458
44810,2,651,458
44811,2,512,458
44812,2,633,458
44813,2,536,458
44814,1,555,458
44815,2,604,458
44816,2,553,458
44817,3,631,458
44818,2,583,458
44819,1,508,458
44820,2,517,458
44821,1,571,458
44823,2,611,458
44824,2,577,458
44825,2,593,458
44826,1,550,458
44827,3,551,458
44828,1,524,458
44829,1,544,458
44830,1,610,458
44831,2,574,458
44832,3,635,458
44833,3,647,458
44834,2,594,458
44835,2,576,458
44836,3,608,458
44837,3,527,469
44838,5,592,469
44839,2,552,469
44840,1,588,469
44841,2,589,469
44842,1,618,469
44843,1,598,469
44844,2,650,469
44845,2,601,469
44846,2,537,469
44847,2,531,469
44848,1,641,469
44849,1,530,469
44850,5,649,469
44851,2,545,469
44852,2,560,469
44853,2,533,469
44854,2,605,469
44855,3,556,469
44856,1,627,469
44857,1,505,469
44858,2,587,469
44859,2,644,469
44860,1,535,469
44861,2,659,469
44862,4,573,469
44863,1,591,469
44864,2,620,469
44865,2,660,469
44866,1,666,469
44867,1,549,469
44868,4,621,469
44869,2,638,469
44870,1,506,469
44871,3,590,469
44872,1,584,469
44873,1,565,469
